NAME,CO2,GNP,origin
STP,0.384212691,2377,0
KEN,0.241838468,2327,0
ZWE,1.590766071,2167,0
CMR,0.287655896,2118,0
DJI,0.488638518,2037,0
IND,0.811121333,1949,0
LAO,0.057826276,1944,0
ZMB,0.268995364,1909,0
VNM,0.348638487,1896,0
SDN,0.177488625,1894,0
PRK,4.018888283,1857,0
TJK,0.413295001,1822,0
GHA,0.295684031,1792,0
SEN,0.450737315,1676,0
HTI,0.039146773,1646,0
GMB,0.18022644,1527,0
SLE,0.107774241,1515,0
BEN,0.213897045,1471,0
COM,0.150593692,1445,0
NPL,0.079892564,1419,0
TZA,0.081698878,1414,0
BGD,0.162916221,1407,0
MDG,0.0967681,1371,0
GNB,0.164520211,1363,0
TGO,0.241356106,1355,0
LSO,0.966627931,1299,0
GIN,0.162619874,1106,0
MMR,0.145068018,1076,0
UGA,0.035354907,974,0
BDI,0.039937278,971,0
MLI,0.049216001,960,0
KHM,0.14221986,955,0
CAF,0.071762448,947,0
BFA,0.065691256,847,0
TCD,0.015149141,840,0
COD,0.040287792,818,0
AFG,0.079299491,772,0
NER,0.084185793,759,0
MWI,0.092346233,737,0
ETH,0.039632586,633,0
RWA,0.078598608,460,0
MOZ,0.069477939,343,0
LBR,0.154723196,166,0
ARE,29.70246914,113218,0
QAT,61.1043991,87729,0
KWT,18.68286708,66208,0
NOR,8.462672367,60097,0
CHE,6.327221445,47997,0
SAU,17.54377216,46544,0
BHR,27.24622835,39031,0
OMN,6.445907927,38678,0
USA,20.32414469,37762,0
LUX,31.04919047,37470,0
DNK,11.68492185,33964,0
DEU,11.88516063,33387,0
SGP,15.47368856,33021,0
NLD,11.18654429,32043,0
AUS,16.35252013,32020,0
CAN,16.29600632,31204,0
JPN,9.308143337,30582,0
ITA,7.541958094,30512,0
AUT,7.702366539,30202,0
FRA,6.903559588,29113,0
BEL,12.01316343,28551,0
SWE,6.561927965,27917,0
HKG,5.812495483,27159,0
GBR,10.05026936,25909,0
IRL,9.332310398,25295,0
ISL,9.217468819,25046,0
FIN,11.11018696,24265,0
LBY,8.140194892,23754,0
ESP,6.100558856,23166,0
NZL,7.773109531,22517,0
ISR,8.868618516,20254,0
PRT,4.979619037,19872,0
GAB,4.822895869,19498,0
CYP,7.024566016,19418,0
GRC,7.969163668,19188,0
TWN,7.407374937,17906,0
CZE,13.31818125,16309,0
VEN,5.830093871,16293,0
SYC,2.471867663,15491,0
MLT,6.244015394,14948,0
RUS,12.73945638,14760,0
SVN,7.143591886,14697,0
KOR,7.258315883,14577,0
ARG,3.446540943,14049,0
HUN,6.133419281,13357,0
MEX,3.746922847,12030,0
TUR,2.953060079,11884,0
MYS,4.659486109,11551,0
HRV,3.640998009,11456,0
URY,1.396787891,11410,0
IRN,3.9934182,11150,0
CHL,2.460839634,10935,0
TTO,14.4013042,10609,0
BRA,1.453123647,10197,0
KAZ,12.53784559,10096,0
SVK,8.725847161,10083,0
DZA,2.949027446,9769,0
POL,9.519802375,9762,0
UKR,9.942027979,9560,0
BRB,4.218481084,9369,0
LBN,3.574676026,9218,0
EST,12.81268254,9131,0
ROU,5.229928438,8948,0
MUS,1.61422621,8894,0
PAN,1.48294017,8880,0
BWA,2.137568049,8625,0
LTU,4.449390345,8607,0
BGR,6.70291007,8571,0
LCA,1.556813987,8454,0
ZAF,7.948804185,8390,0
COL,1.749866661,8146,0
CRI,1.164619704,8146,0
JOR,2.810410633,8041,0
THA,2.105134488,7996,0
MKD,5.207829728,7960,0
ECU,2.199520081,7669,0
JAM,3.214534411,7612,0
IRQ,3.320536769,7575,0
BLR,7.608990006,7363,0
LVA,4.641651722,7357,0
EGY,1.512879607,7059,0
SRB,3.852848348,6926,0
MNE,2.694992389,6425,0
DMA,0.874708608,6236,0
DOM,1.532842743,6205,0
TUN,1.861596736,6085,0
COG,0.494048534,5868,0
SWZ,0.142749384,5720,0
TKM,7.028961359,5659,0
PRY,0.625740197,5585,0
NAM,0.890173803,5434,0
SLV,0.682032716,5359,0
IDN,1.151806779,5255,0
AZE,6.384841457,5229,0
SYR,3.333908913,5223,0
GTM,0.56115749,5187,0
PER,1.01269027,5094,0
MNG,4.092711205,4352,0
MAR,1.073355527,4189,0
PHL,0.734118666,3936,0
LKA,0.277523847,3922,0
UZB,5.283058168,3917,0
MDA,3.654844703,3894,0
BOL,1.071214335,3843,0
HND,0.518204056,3707,0
YEM,0.615385717,3693,0
CUB,2.712964956,3668,0
GEO,1.905281061,3486,0
ALB,0.731747065,3451,0
PSE,0.390830917,3382,0
PAK,0.661043789,3312,0
GNQ,0.210212278,3173,0
KGZ,1.914844638,3144,0
CPV,0.297874877,2991,0
NIC,0.515839402,2909,0
CHN,2.329905181,2889,0
AGO,0.428864328,2870,0
CIV,0.373857489,2810,0
NGA,0.43609009,2771,0
MRT,0.421400033,2420,0
ARM,0.745819637,2377,0
STP,0.392333226,2365,0
TJK,0.922647347,2338,0
KEN,0.241325977,2326,0
BIH,3.077162563,2275,0
ZMB,0.284594901,2260,0
CMR,0.300923706,2235,0
DJI,0.503544895,2136,0
ZWE,1.490873399,2004,0
PRK,4.461077158,1922,0
SDN,0.133969846,1913,0
HTI,0.087129817,1911,0
IND,0.782304144,1865,0
LAO,0.055329078,1849,0
VNM,0.311474116,1773,0
GHA,0.279008067,1769,0
SEN,0.42769612,1720,0
GMB,0.185315136,1585,0
COM,0.154952212,1561,0
BEN,0.196800089,1508,0
TZA,0.090445577,1446,0
SLE,0.10377919,1420,0
MDG,0.08081044,1414,0
BGD,0.152758645,1373,0
GNB,0.168294339,1362,0
NPL,0.070887009,1348,0
LSO,0.961056528,1256,0
TGO,0.262962428,1198,0
GIN,0.151915698,1097,0
AFG,0.088362263,1080,0
MMR,0.125606589,1019,0
BDI,0.039361001,983,0
MLI,0.049679804,954,0
UGA,0.040249018,938,0
CAF,0.070257278,927,0
KHM,0.138939987,912,0
COD,0.066366808,902,0
BFA,0.065589696,866,0
TCD,0.01397278,809,0
MWI,0.09011445,803,0
NER,0.087961801,753,0
RWA,0.077678186,704,0
ETH,0.055943427,600,0
MOZ,0.073460301,348,0
LBR,0.157202852,210,0
QAT,53.94919997,89352,0
NOR,8.114247567,58784,0
SAU,16.40352459,48522,0
CHE,6.751717405,48497,0
KWT,10.96671911,45979,0
OMN,6.042832459,38028,0
USA,20.09700214,37241,0
BHR,20.78782977,37168,0
LUX,31.12003362,36444,0
DNK,11.29492042,34074,0
DEU,12.07685497,33931,0
NLD,11.25256758,31867,0
AUS,16.29377626,31024,0
ITA,7.679995838,30793,0
CAN,16.51842538,30748,0
JPN,9.389889189,30620,0
SGP,15.11637449,30553,0
AUT,7.717019055,30292,0
FRA,7.277690226,29449,0
BEL,12.17072647,28941,0
SWE,6.61319493,28668,0
HKG,5.560988933,26052,0
GBR,10.32279146,25336,0
LBY,7.96064093,25276,0
ISL,8.698857164,24974,0
IRL,9.312277357,24847,0
FIN,10.75942153,24563,0
ESP,6.334902878,23671,0
NZL,8.024868861,21723,0
ISR,8.751146376,20230,0
PRT,5.14092906,20034,0
CYP,6.878707496,19755,0
GRC,8.124811987,19615,0
GAB,4.894716585,19560,0
TWN,6.919336039,16920,0
VEN,5.076095435,16618,0
CZE,13.91575327,16310,0
RUS,13.43880913,16178,0
SYC,2.368357355,14753,0
MLT,6.257932857,14450,0
SVN,6.978772199,14256,0
KOR,6.434933986,13782,0
HUN,6.024518151,13423,0
ARG,3.595785785,13394,0
HRV,3.514268398,12418,0
MEX,3.762404075,12017,0
IRN,3.895539613,11653,0
URY,1.630146761,11173,0
UKR,11.45646959,11146,0
TUR,2.853256631,11139,0
KAZ,14.133705,11078,0
TTO,15.43787665,10800,0
MYS,3.916774721,10776,0
CHL,2.344950612,10402,0
MNE,3.103323936,10354,0
DZA,2.938872544,10228,0
LTU,5.744709194,10222,0
SRB,4.462668394,9950,0
BRA,1.412897642,9876,0
EST,16.1194303,9726,0
SVK,9.224178321,9444,0
POL,9.523487939,9428,0
BRB,3.685672047,9338,0
ROU,5.574126208,8803,0
BWA,1.907713316,8738,0
MKD,5.414953494,8733,0
LBN,3.446992273,8709,0
PAN,1.640502256,8587,0
MUS,1.576632846,8576,0
LCA,1.419904879,8534,0
BGR,6.551222115,8484,0
ZAF,7.648059249,8459,0
LVA,5.444999149,8141,0
JOR,3.019767509,8134,0
BLR,8.805398015,7987,0
COL,1.729545174,7853,0
CRI,1.148506063,7818,0
IRQ,3.190418521,7802,0
ECU,2.069682251,7661,0
JAM,3.127641839,7538,0
THA,1.868614783,7452,0
EGY,1.346305097,6909,0
AZE,7.518242217,6906,0
DMA,0.826039171,6265,0
COG,0.492139331,6107,0
TUN,1.730955523,6044,0
DOM,1.449054423,5890,0
SWZ,0.291167881,5719,0
TKM,8.436343522,5703,0
NAM,0.760044949,5686,0
PRY,0.566928089,5513,0
GTM,0.609556994,5100,0
SLV,0.608760106,5037,0
SYR,3.227480392,5001,0
IDN,1.084644081,4949,0
PER,0.893295232,4942,0
GEO,2.883485812,4837,0
CUB,2.900580808,4777,0
MNG,4.900324582,4552,0
MAR,1.007542543,4293,0
UZB,5.189005801,4107,0
MDA,4.81808954,3941,0
PHL,0.742119772,3934,0
AGO,0.398280889,3894,0
BOL,0.928527569,3772,0
YEM,0.740998159,3740,0
LKA,0.287812876,3697,0
KGZ,2.506933543,3606,0
HND,0.577424462,3595,0
PAK,0.633115039,3290,0
PSE,0.400527332,3220,0
ALB,0.775632316,3143,0
BIH,3.544943312,3041,0
NIC,0.548025301,3029,0
GNQ,0.346155536,2979,0
CIV,0.29199502,2907,0
CPV,0.295903534,2863,0
NGA,0.461628357,2798,0
TJK,1.325578147,2659,0
CHN,2.206896841,2631,0
ARM,1.66141368,2623,0
KEN,0.216395372,2403,0
STP,0.400888769,2377,0
CMR,0.300583063,2375,0
ZMB,0.286799421,2323,0
MRT,0.42261557,2310,0
HTI,0.121188006,2066,0
PRK,4.917638959,2048,0
ZWE,1.583602706,2030,0
DJI,0.506362043,1990,0
SDN,0.201590712,1893,0
IND,0.771236945,1797,0
LAO,0.056815745,1795,0
GHA,0.251431255,1748,0
SEN,0.42634685,1742,0
VNM,0.296538418,1671,0
AFG,0.098812604,1629,0
GMB,0.183252732,1603,0
COM,0.151110785,1551,0
BEN,0.162223434,1493,0
TZA,0.083586054,1476,0
MDG,0.081186152,1428,0
TGO,0.259397155,1425,0
GNB,0.168927362,1375,0
SLE,0.103203356,1371,0
BGD,0.15922029,1349,0
NPL,0.066170262,1336,0
LSO,0.951647781,1234,0
COD,0.074927098,1079,0
GIN,0.15666835,1073,0
BDI,0.038185955,1026,0
MMR,0.116073464,976,0
CAF,0.069828642,958,0
MLI,0.049770716,946,0
KHM,0.140139421,918,0
UGA,0.041986894,912,0
BFA,0.067785344,865,0
TCD,0.013273085,839,0
RWA,0.071931492,805,0
NER,0.081549947,765,0
MWI,0.080708105,741,0
ETH,0.05687239,603,0
MOZ,0.071160588,331,0
LBR,0.139155206,326,0
QAT,36.19609609,81012,0
NOR,7.97975537,57084,0
CHE,6.844636024,49056,0
SAU,15.85184294,48065,0
OMN,6.166512889,36673,0
USA,19.88760859,36464,0
LUX,32.1572744,36272,0
BHR,23.25645951,35590,0
DEU,12.75660468,33545,0
DNK,12.45821351,33530,0
NLD,11.33921537,31570,0
CAN,16.2108715,30846,0
ITA,7.700350802,30559,0
JPN,9.340806602,30462,0
AUS,16.20393733,30426,0
AUT,8.478349759,29999,0
SGP,14.54816382,29472,0
SWE,6.691313244,29187,0
FRA,7.488935419,29158,0
BEL,12.3059302,28621,0
LBY,9.378608954,26632,0
ISL,8.220135857,26173,0
FIN,11.00296711,25551,0
GBR,10.62131663,25314,0
HKG,4.862024209,24829,0
IRL,9.396874201,24153,0
KWT,4.997992053,23924,0
ESP,6.128055503,23425,0
NZL,7.578869322,21791,0
GAB,4.622632641,20729,0
GRC,8.059544258,19628,0
ISR,7.785289848,19586,0
PRT,4.732834346,19411,0
RUS,16.46248049,18958,0
CYP,6.552967736,18551,0
CZE,14.35353868,16409,0
VEN,5.658668951,16011,0
TWN,6.482100449,15774,0
SVN,6.970041213,15058,0
MNE,2.930339104,14240,0
MLT,5.742624616,13946,0
SYC,2.408503497,13924,0
HRV,3.635330734,13909,0
HUN,6.732941636,13847,0
SRB,4.240258549,13715,0
KOR,6.04079732,13116,0
LTU,10.24577822,12975,0
UKR,12.29122965,12404,0
ARG,3.520072662,12311,0
LVA,6.809210517,11826,0
MEX,3.80577208,11818,0
KAZ,15.54395035,11741,0
EST,21.98512803,11117,0
IRN,3.938159584,10852,0
TUR,2.799717922,10649,0
TTO,13.79642896,10544,0
URY,1.445540429,10412,0
DZA,2.967702625,10327,0
MYS,3.661996719,10158,0
BRA,1.429348366,10094,0
SVK,10.09883148,10093,0
BRB,4.562645221,9944,0
ROU,6.010295824,9492,0
MKD,5.089376447,9459,0
CHL,2.299297303,9433,0
POL,9.805817471,9218,0
AZE,8.263198863,9060,0
BGR,6.850553555,9033,0
BLR,9.489084814,8854,0
ZAF,8.47412461,8815,0
BWA,1.859503321,8750,0
GEO,3.079511945,8682,0
LBN,2.948221352,8437,0
MUS,1.42316033,8173,0
PAN,1.277104758,8094,0
LCA,1.202545735,8003,0
COL,1.622580237,7676,0
JOR,2.577857119,7525,0
ECU,1.565590405,7481,0
JAM,3.171679428,7397,0
CRI,1.035147376,7334,0
THA,1.717924238,6913,0
TKM,9.400050071,6862,0
EGY,1.333064254,6822,0
IRQ,2.518310784,6212,0
COG,0.396700286,6125,0
DMA,0.82753169,6112,0
SWZ,0.368210853,5760,0
TUN,1.825068882,5699,0
CUB,2.771228475,5696,0
DOM,1.358604628,5686,0
PRY,0.489763212,5571,0
NAM,0.719931229,5393,0
MNG,5.465039735,5124,0
PER,0.905377313,5074,0
GTM,0.522190617,4957,0
SLV,0.586459417,4764,0
UZB,5.721589103,4741,0
IDN,0.978763,4726,0
SYR,3.293017409,4543,0
MAR,0.983807505,4462,0
ARM,1.837426441,4406,0
AGO,0.403305728,4253,0
BIH,3.237132988,4023,0
PHL,0.68449443,4002,0
TJK,1.463457447,3995,0
LKA,0.235867544,3859,0
BOL,0.854343782,3800,0
YEM,0.720964631,3641,0
HND,0.519656603,3505,0
ALB,1.307680119,3271,0
PAK,0.609388472,3214,0
NIC,0.469196047,3149,0
CIV,0.339013477,2999,0
CPV,0.282704739,2856,0
NGA,0.429046323,2809,0
PSE,0.403133858,2740,0
GNQ,0.324303715,2703,0
KEN,0.194806816,2521,0
CMR,0.087615201,2521,0
CHN,2.135014421,2460,0
STP,0.40958261,2406,0
MRT,0.416443107,2340,0
ZMB,0.289095372,2340,0
ZWE,1.519226345,2292,0
PRK,5.688083841,2244,0
HTI,0.135267556,2224,0
DJI,0.513212621,1863,0
SDN,0.233936237,1844,0
SEN,0.433647771,1767,0
AFG,0.186743898,1761,0
LAO,0.053537007,1749,0
IND,0.739527378,1736,0
GHA,0.257000092,1719,0
GMB,0.189086175,1614,0
VNM,0.303719212,1568,0
TGO,0.270065302,1521,0
TZA,0.08925684,1510,0
BEN,0.153826481,1496,0
SLE,0.125871782,1486,0
COM,0.155594142,1462,0
MDG,0.086080747,1454,0
GNB,0.169571568,1373,0
BGD,0.146260782,1326,0
NPL,0.049253143,1320,0
COD,0.081815986,1245,0
LSO,0.934764215,1168,0
GIN,0.160945568,1078,0
BDI,0.042973284,1039,0
CAF,0.068062883,999,0
MLI,0.050166407,998,0
MMR,0.100428477,903,0
KHM,0.140453039,896,0
BFA,0.069230739,893,0
UGA,0.043007877,893,0
TCD,0.010723761,852,0
NER,0.08701313,842,0
MWI,0.081389183,827,0
RWA,0.06836745,774,0
ETH,0.059355194,684,0
LBR,0.135159181,528,0
MOZ,0.074684121,355,0
QAT,24.64850566,83874,0
NOR,8.4064027,55640,0
CHE,6.616129953,50132,0
SAU,11.36077467,43144,0
KWT,24.23598204,39533,0
USA,20.27983002,36982,0
OMN,6.233279092,36113,0
BHR,25.01432891,35758,0
LUX,30.9385012,33835,0
DNK,10.42592408,33155,0
DEU,12.80236652,32178,0
CAN,16.75098945,31921,0
AUS,16.33808662,31200,0
NLD,10.85439181,31062,0
ITA,7.701142673,30117,0
SWE,6.712240612,29749,0
JPN,9.278064568,29567,0
AUT,8.064816188,29292,0
FRA,7.076822553,29031,0
SGP,14.70005204,28576,0
BEL,12.04056058,28210,0
FIN,11.4020127,27306,0
ISL,8.772718953,26538,0
GBR,10.51123712,25679,0
IRL,9.21142291,23899,0
HKG,4.695537177,23745,0
LBY,8.2298366,23626,0
ESP,5.899721331,22735,0
NZL,7.490371155,22539,0
RUS,17.42436842,20020,0
GAB,4.710504436,20000,0
ISR,7.95983957,19442,0
GRC,8.135343003,19267,0
CYP,6.056575878,18897,0
PRT,4.579281474,18735,0
CZE,15.88093203,18517,0
HRV,4.907901868,17755,0
IRQ,2.681536492,17198,0
SVN,7.51287691,16540,0
MNE,4.147800576,16175,0
HUN,7.078235641,15716,0
SRB,6.05269135,15435,0
VEN,6.133433224,14948,0
TWN,6.001728276,14703,0
LTU,9.682596537,13783,0
SYC,2.127095605,13715,0
UKR,13.7149747,13615,0
LVA,7.433439592,13467,0
MLT,5.332480332,13370,0
KAZ,16.11322232,13292,0
EST,23.68258549,12291,0
KOR,5.764681907,12004,0
SVK,11.72284507,11828,0
MEX,3.730350711,11549,0
ARG,3.418604036,11300,0
GEO,3.170424845,11003,0
ROU,7.289755597,10893,0
DZA,2.961390606,10716,0
TUR,2.717036041,10696,0
TTO,13.89845668,10431,0
BRB,4.072255678,10395,0
BRA,1.385457972,10161,0
URY,1.275597161,10127,0
MKD,7.184655986,10118,0
POL,9.907604647,9947,0
IRN,3.721368318,9816,0
BGR,8.898274019,9726,0
MYS,3.105160218,9529,0
AZE,8.705640581,9250,0
ZAF,8.323364628,9096,0
BLR,10.19244922,8984,0
CHL,2.488019004,8898,0
BWA,1.959753598,8389,0
LCA,1.166667873,8068,0
MUS,1.384582164,7924,0
JOR,2.877907008,7803,0
COL,1.660756025,7654,0
PAN,1.111372326,7543,0
TKM,10.02749931,7371,0
JAM,3.104942361,7369,0
CRI,0.940565185,7337,0
ECU,1.635391889,7194,0
CUB,3.129501949,6864,0
EGY,1.317175724,6725,0
THA,1.579809922,6462,0
LBN,2.910768305,6224,0
COG,0.483265692,6158,0
DMA,0.826551617,6014,0
SWZ,0.493426193,5923,0
MNG,4.52808124,5774,0
DOM,1.27395755,5745,0
PRY,0.509493889,5594,0
TUN,1.599386841,5575,0
ARM,1.877399494,5075,0
PER,0.959951696,5070,0
GTM,0.536511526,4945,0
UZB,6.067415269,4887,0
SLV,0.469491386,4677,0
BIH,4.484027107,4565,0
TJK,1.551390495,4478,0
ALB,1.679333612,4454,0
IDN,0.828637905,4414,0
AGO,0.41808402,4325,0
MAR,0.944648772,4237,0
SYR,2.976438186,4223,0
PHL,0.667494002,4116,0
BOL,0.835263582,3696,0
YEM,0.789693814,3601,0
LKA,0.22097493,3521,0
HND,0.513951206,3493,0
NIC,0.493163027,3324,0
CIV,0.389763277,3130,0
PAK,0.629915987,3108,0
PSE,0.409846717,3012,0
NGA,0.407864056,2898,0
CPV,0.278645034,2875,0
GNQ,0.154510057,2769,0
CMR,0.143249437,2698,0
KEN,0.242969257,2570,0
STP,0.418217099,2432,0
ZMB,0.299703927,2422,0
PRK,6.031619696,2389,0
CHN,2.064320028,2379,0
MRT,0.420518782,2332,0
ZWE,1.52893272,2232,0
HTI,0.137991335,2224,0
DJI,0.546126511,2127,0
AFG,0.212456802,1992,0
SDN,0.258965762,1781,0
SEN,0.415457188,1771,0
IND,0.70860289,1742,0
LAO,0.049903346,1725,0
GHA,0.256683391,1668,0
SLE,0.11300654,1656,0
GMB,0.191830787,1636,0
MDG,0.081372643,1600,0
TGO,0.256849586,1569,0
TZA,0.087087971,1521,0
VNM,0.31026733,1512,0
BEN,0.136724736,1481,0
COM,0.151333596,1470,0
COD,0.116320026,1407,0
GNB,0.170118939,1366,0
BGD,0.145872121,1309,0
NPL,0.033272926,1274,0
LSO,0.918319785,1159,0
GIN,0.166184469,1138,0
CAF,0.067302995,1016,0
BDI,0.038565465,1011,0
MLI,0.049546836,992,0
MMR,0.104238012,925,0
UGA,0.04334364,908,0
KHM,0.140462271,863,0
TCD,0.023988481,847,0
NER,0.091211276,846,0
BFA,0.066118914,846,0
RWA,0.074229189,822,0
MWI,0.078310931,787,0
ETH,0.062091745,766,0
LBR,0.223216602,539,0
MOZ,0.076629046,339,0
